# Data file generated by gp_save.m
# 
-0.9	-7.7	-1.4	-8.3614	-0.40007	-7.4543	5.8472	-4.6039	6.1732	-4.2249	5.5211	-4.983	5.8472	-4.6039	6.4709	-3.6158	6.2896	-4.4245
-0.9	-7.8	-1.4	-8.4614	-0.40007	-7.5543	5.923	-4.6691	6.2491	-4.2901	5.5969	-5.0482	5.923	-4.6691	6.5594	-3.6625	6.3647	-4.4905
-0.9	-7.9	-1.4	-8.5614	-0.40007	-7.6543	5.9988	-4.7343	6.3249	-4.3553	5.6727	-5.1134	5.9988	-4.7343	6.6478	-3.7092	6.4399	-4.5564
-0.9	-8	-1.4	-8.6614	-0.40007	-7.7543	6.0746	-4.7996	6.4007	-4.4205	5.7486	-5.1786	6.0746	-4.7996	6.7362	-3.7558	6.515	-4.6224
-0.9	-8.1	-1.4	-8.7614	-0.40007	-7.8543	6.1504	-4.8648	6.4765	-4.4857	5.8244	-5.2438	6.1504	-4.8648	6.8247	-3.8025	6.5902	-4.6883
-0.9	-8.2	-1.4	-8.8614	-0.40007	-7.9543	6.2262	-4.93	6.5523	-4.5509	5.9002	-5.309	6.2262	-4.93	6.9131	-3.8492	6.6654	-4.7543
-0.9	-8.3	-1.4	-8.9614	-0.40007	-8.0543	6.3021	-4.9952	6.6281	-4.6161	5.976	-5.3743	6.3021	-4.9952	7.0015	-3.8959	6.7405	-4.8202
-0.9	-8.4	-1.4	-9.0614	-0.40007	-8.1543	6.3779	-5.0604	6.7039	-4.6814	6.0518	-5.4395	6.3779	-5.0604	7.09	-3.9426	6.8157	-4.8862
-0.9	-8.5	-1.4	-9.1614	-0.40007	-8.2543	6.4537	-5.1256	6.7797	-4.7466	6.1276	-5.5047	6.4537	-5.1256	7.1784	-3.9892	6.8909	-4.9522
-0.9	-8.6	-1.4	-9.2614	-0.40007	-8.3543	6.5295	-5.1908	6.8555	-4.8118	6.2034	-5.5699	6.5295	-5.1908	7.2668	-4.0359	6.966	-5.0181
-0.9	-8.7	-1.4	-9.3614	-0.40007	-8.4543	6.6053	-5.256	6.9314	-4.877	6.2792	-5.6351	6.6053	-5.256	7.3553	-4.0826	7.0412	-5.0841
-0.9	-8.8	-1.4	-9.4614	-0.40007	-8.5543	6.6811	-5.3213	7.0072	-4.9422	6.355	-5.7003	6.6811	-5.3213	7.4437	-4.1293	7.1164	-5.15
