# Data file generated by gp_save.m
# 
0.03418	1	-0	0.99424	0.5	0.99995	0.49713	0.99995	0.5	1	0.49998	1	0.5	1	-0	1	0.49287	1	0.49991	1	0.5	1	0.5	1	0.5	0.99981	0	0.99911	0.049848	0.99852	0.099761	0.99805	0.14973	0.99769	0.19973	0.99745	0.24977
0.035156	1	-0	0.99391	0.5	0.99994	0.49697	0.99994	0.5	1	0.49997	1	0.5	1	-0	1	0.49246	1	0.4999	1	0.5	1	0.5	1	0.5	0.99968	0	0.99897	0.049857	0.99839	0.099778	0.99793	0.14975	0.99759	0.19976	0.99738	0.24981
0.036133	1	-0	0.99356	0.5	0.99994	0.4968	0.99994	0.5	1	0.49997	1	0.5	1	-0	1	0.49204	1	0.49989	1	0.5	1	0.5	1	0.5	0.99955	0	0.99885	0.049868	0.99828	0.0998	0.99783	0.14978	0.99752	0.1998	0.99733	0.24985
0.037109	1	-0	0.99321	0.5	0.99993	0.49662	0.99993	0.5	1	0.49997	1	0.5	1	-0	1	0.49161	1	0.49988	1	0.5	1	0.5	1	0.5	0.99943	0	0.99874	0.049881	0.99818	0.099825	0.99776	0.14982	0.99747	0.19985	0.99732	0.2499
0.038086	1	-0	0.99285	0.5	0.99992	0.49645	0.99992	0.5	1	0.49996	1	0.5	1	-0	1	0.49117	1	0.49987	1	0.5	1	0.5	1	0.5	0.99933	0	0.99864	0.049896	0.9981	0.099853	0.9977	0.14986	0.99745	0.19989	0.99734	0.24995
0.039062	1	-0	0.99248	0.5	0.99992	0.49626	0.99992	0.5	1	0.49996	1	0.5	1	-0	1	0.49072	1	0.49985	1	0.5	1	0.5	1	0.5	0.99925	0	0.99857	0.049911	0.99805	0.099882	0.99768	0.1499	0.99745	0.19994	0.99738	0.25
0.040039	1	-0	0.9921	0.5	0.99991	0.49608	0.99991	0.5	1	0.49995	1	0.5	1	-0	1	0.49026	1	0.49984	1	0.5	1	0.5	1	0.5	0.99919	0	0.99852	0.049926	0.99802	0.099911	0.99767	0.14994	0.99748	0.19999	0.99745	0.25006
0.041016	1	-0	0.99171	0.5	0.9999	0.49588	0.9999	0.5	1	0.49995	1	0.5	1	-0	1	0.48978	1	0.49982	1	0.5	1	0.5	1	0.5	0.99916	0	0.9985	0.04994	0.99801	0.099938	0.99768	0.14998	0.99752	0.20004	0.99753	0.25011
0.041992	1	-0	0.99131	0.5	0.99989	0.49569	0.99989	0.5	1	0.49994	1	0.5	1	-0	1	0.4893	1	0.4998	1	0.5	1	0.5	1	0.5	0.99916	0	0.99851	0.049952	0.99802	0.099962	0.99771	0.15001	0.99758	0.20008	0.99762	0.25016
0.042969	1	-0	0.9909	0.5	0.99988	0.49549	0.99988	0.5	1	0.49994	1	0.5	1	-0	1	0.4888	1	0.49979	1	0.5	1	0.5	1	0.5	0.99919	0	0.99853	0.049962	0.99806	0.099982	0.99776	0.15004	0.99765	0.20012	0.99772	0.2502
0.043945	1	-0	0.99049	0.5	0.99987	0.49528	0.99986	0.5	1	0.49993	1	0.5	1	-0	1	0.4883	1	0.49977	1	0.5	1	0.5	1	0.5	0.99926	0	0.99859	0.04997	0.99811	0.099997	0.99782	0.15006	0.99772	0.20015	0.99781	0.25023
0.044922	1	-0	0.99006	0.5	0.99985	0.49507	0.99985	0.5	1	0.49993	1	0.5	1	-0	1	0.48778	1	0.49974	1	0.49999	1	0.5	1	0.5	0.99935	0	0.99866	0.049973	0.99817	0.10001	0.99788	0.15008	0.99779	0.20017	0.9979	0.25026
0.045898	1	-0	0.98962	0.5	0.99984	0.49485	0.99984	0.5	1	0.49992	1	0.5	1	-0	1	0.48726	1	0.49972	1	0.49999	1	0.5	1	0.5	0.99947	0	0.99876	0.049974	0.99825	0.10001	0.99794	0.15008	0.99785	0.20018	0.99797	0.25027
0.046875	1	-0	0.98918	0.5	0.99983	0.49464	0.99982	0.5	1	0.49991	1	0.5	1	-0	1	0.48672	1	0.4997	1	0.49999	1	0.5	1	0.5	0.99962	0	0.99886	0.04997	0.99833	0.1	0.99801	0.15008	0.9979	0.20018	0.99802	0.25028
0.047852	1	-0	0.98872	0.5	0.99981	0.49441	0.99981	0.5	1	0.49991	1	0.5	1	-0	1	0.48617	1	0.49967	1	0.49999	1	0.5	1	0.5	0.99978	0	0.99898	0.049962	0.99841	0.099993	0.99806	0.15007	0.99794	0.20017	0.99804	0.25027
0.048828	1	-0	0.98826	0.5	0.9998	0.49418	0.99979	0.5	1	0.4999	1	0.5	1	-0	1	0.48561	1	0.49965	1	0.49999	1	0.5	1	0.5	0.99996	0	0.9991	0.04995	0.99848	0.099975	0.9981	0.15005	0.99795	0.20015	0.99804	0.25026
0.049805	1	-0	0.98778	0.5	0.99978	0.49395	0.99978	0.5	1	0.49989	1	0.5	1	-0	1	0.48505	1	0.49962	1	0.49999	1	0.5	1	0.5	1.0001	0	0.99923	0.049935	0.99855	0.09995	0.99812	0.15002	0.99794	0.20012	0.998	0.25023
0.050781	1	-0	0.9873	0.5	0.99976	0.49372	0.99976	0.5	0.99999	0.49988	0.99999	0.5	1	-0	1	0.48447	1	0.49959	1	0.49999	1	0.5	1	0.5	1.0003	0	0.99934	0.049917	0.9986	0.09992	0.99812	0.14998	0.99789	0.20008	0.99792	0.25019
0.051758	1	-0	0.98681	0.5	0.99974	0.49348	0.99974	0.5	0.99999	0.49987	0.99999	0.5	1	-0	1	0.48388	1	0.49955	1	0.49999	1	0.5	1	0.5	1.0005	0	0.99944	0.049895	0.99864	0.099884	0.99809	0.14994	0.99782	0.20004	0.9978	0.25015
0.052734	1	-0	0.98631	0.5	0.99972	0.49323	0.99972	0.5	0.99999	0.49986	0.99999	0.5	1	-0	1	0.48328	1	0.49952	1	0.49999	1	0.5	1	0.5	1.0007	0	0.99952	0.049872	0.99864	0.099845	0.99804	0.14989	0.99771	0.19999	0.99765	0.2501
0.053711	1	-0	0.9858	0.5	0.9997	0.49298	0.9997	0.5	0.99999	0.49985	0.99999	0.5	1	-0	1	0.48267	1	0.49948	1	0.49999	1	0.5	1	0.5	1.0008	0	0.99958	0.049847	0.99862	0.099803	0.99795	0.14984	0.99756	0.19993	0.99746	0.25005
0.054688	1	-0	0.98528	0.5	0.99968	0.49273	0.99968	0.5	0.99999	0.49984	0.99999	0.5	1	-0	1	0.48205	1	0.49945	1	0.49998	1	0.5	1	0.5	1.0009	0	0.99961	0.049821	0.99857	0.09976	0.99783	0.14979	0.99738	0.19988	0.99723	0.24999
0.055664	1	-0	0.98475	0.5	0.99966	0.49247	0.99965	0.5	0.99999	0.49983	0.99999	0.5	1	-0	1	0.48142	1	0.49941	1	0.49998	1	0.5	1	0.5	1.001	0	0.99961	0.049795	0.99849	0.099717	0.99768	0.14974	0.99717	0.19982	0.99697	0.24994
0.056641	1	-0	0.98421	0.5	0.99963	0.49221	0.99963	0.5	0.99999	0.49982	0.99999	0.5	1	-0	1	0.48079	1	0.49936	1	0.49998	1	0.5	1	0.5	1.0011	0	0.99957	0.04977	0.99838	0.099675	0.9975	0.14968	0.99693	0.19977	0.99668	0.24989
0.057617	1	-0	0.98366	0.5	0.99961	0.49194	0.9996	0.5	0.99999	0.4998	0.99999	0.5	1	-0	1	0.48014	1	0.49932	1	0.49998	1	0.5	1	0.5	1.0011	0	0.9995	0.049746	0.99823	0.099636	0.99728	0.14964	0.99666	0.19972	0.99637	0.24984
0.058594	1	-0	0.98311	0.5	0.99958	0.49167	0.99957	0.5	0.99999	0.49979	0.99999	0.5	1	-0	1	0.47948	1	0.49927	1	0.49998	1	0.5	1	0.5	1.0011	0	0.99939	0.049725	0.99805	0.0996	0.99704	0.14959	0.99637	0.19967	0.99604	0.2498
0.05957	1	-0	0.98254	0.5	0.99955	0.49139	0.99955	0.5	0.99999	0.49978	0.99999	0.5	1	-0	1	0.47881	1	0.49922	1	0.49997	1	0.5	1	0.5	1.001	0	0.99925	0.049706	0.99784	0.09957	0.99678	0.14956	0.99606	0.19963	0.9957	0.24977
0.060547	1	-0	0.98196	0.5	0.99952	0.49111	0.99951	0.5	0.99999	0.49976	0.99999	0.5	1	-0	1	0.47813	1	0.49917	1	0.49997	1	0.5	1	0.5	1.0009	0	0.99908	0.04969	0.9976	0.099545	0.99649	0.14953	0.99574	0.19961	0.99535	0.24974
0.061523	1	-0	0.98138	0.5	0.99949	0.49083	0.99948	0.5	0.99998	0.49975	0.99998	0.5	1	-0	1	0.47745	1	0.49912	1	0.49997	1	0.5	1	0.5	1.0008	0	0.99887	0.049678	0.99735	0.099526	0.9962	0.14951	0.99542	0.19959	0.99501	0.24973
0.0625	1	-0	0.98079	0.5	0.99946	0.49054	0.99945	0.5	0.99998	0.49973	0.99998	0.5	1	-0	1	0.47675	1	0.49906	1	0.49996	1	0.5	1	0.5	1.0006	0	0.99864	0.049669	0.99708	0.099514	0.99589	0.1495	0.99509	0.19958	0.99467	0.24972
0.063477	1	-0	0.98018	0.5	0.99942	0.49025	0.99941	0.5	0.99998	0.49971	0.99998	0.5	1	-0	1	0.47605	1	0.499	1	0.49996	1	0.5	1	0.5	1.0004	0	0.9984	0.049664	0.99679	0.099508	0.99558	0.14949	0.99477	0.19958	0.99435	0.24973
