# Data file generated by gp_save.m
# 
850.56	2.4372	3.0071	2.9031	2.8257	2.7375	2.1066	1.636	1.4157	1.3245
861.33	2.2731	2.9374	2.8337	2.7566	2.6688	2.0453	1.5884	1.376	1.2852
872.09	2.1267	2.8808	2.7804	2.7055	2.6201	2.0145	1.5726	1.3635	1.2736
882.86	2.2029	2.9937	2.8913	2.8138	2.7248	2.0892	1.6246	1.406	1.3133
893.63	2.2735	3.171	3.0595	2.9752	2.8786	2.1937	1.7025	1.4741	1.3756
904.39	2.245	3.262	3.1462	3.0585	2.9578	2.2458	1.7412	1.5075	1.4064
915.16	2.2912	3.2294	3.1112	3.022	2.9196	2.2019	1.7035	1.4747	1.3739
925.93	2.3466	3.2351	3.1133	3.0218	2.9173	2.1924	1.6985	1.4707	1.37
936.69	2.2821	3.1879	3.0688	2.9787	2.8758	2.1623	1.6782	1.4526	1.3542
947.46	2.2495	3.1202	3.0048	2.9167	2.8156	2.1131	1.6386	1.4179	1.323
958.23	2.2872	3.0358	2.9221	2.8353	2.7355	2.0446	1.5846	1.3715	1.2806
968.99	2.176	3.0138	2.9007	2.8139	2.7142	2.0248	1.5698	1.3582	1.2688
979.76	2.092	2.976	2.866	2.7806	2.682	1.9984	1.549	1.3399	1.2533
990.53	2.0976	2.9463	2.8383	2.7536	2.6553	1.9718	1.5262	1.3201	1.2354
1001.3	2.0826	2.9918	2.8813	2.7942	2.693	1.9903	1.5378	1.3293	1.2439
1012.1	2.104	3.0451	2.9338	2.8449	2.741	2.0167	1.5532	1.341	1.2543
1022.8	2.0907	3.0815	2.9671	2.875	2.7669	2.0142	1.5432	1.332	1.2442
1033.6	2.1571	3.1548	3.0304	2.9317	2.8162	2.026	1.5514	1.3395	1.25
1044.4	2.1504	3.2017	3.0683	2.9641	2.8427	2.0287	1.5573	1.3439	1.2542
1055.1	2.2419	3.3477	3.2012	3.0886	2.9582	2.1003	1.6172	1.393	1.3008
1065.9	2.2946	3.4639	3.3079	3.1888	3.0515	2.16	1.668	1.4347	1.3421
1076.7	2.228	3.5616	3.3953	3.27	3.1266	2.2112	1.7162	1.4735	1.3806
1087.4	2.283	3.7016	3.533	3.4052	3.2587	2.3234	1.8107	1.5518	1.4581
1098.2	2.4398	3.8512	3.6807	3.5494	3.3978	2.4215	1.8816	1.6093	1.5133
1109	2.3982	3.8353	3.6681	3.5378	3.3867	2.4105	1.8715	1.5991	1.5053
1119.7	2.2595	3.7536	3.5944	3.468	3.3205	2.3589	1.8277	1.5604	1.47
1130.5	2.2568	3.6798	3.5254	3.4008	3.2545	2.2953	1.7692	1.5085	1.4216
1141.3	2.2417	3.6572	3.501	3.3736	3.2235	2.2401	1.7182	1.4655	1.3814
1152	2.1891	3.6966	3.5289	3.394	3.2357	2.22	1.7091	1.4581	1.377
1162.8	2.1464	3.6991	3.5217	3.3816	3.2181	2.1932	1.6972	1.4465	1.3694
1173.6	2.1826	3.7891	3.5997	3.4523	3.2813	2.2296	1.7335	1.4756	1.4005
1184.3	2.254	3.8075	3.6155	3.466	3.2923	2.2314	1.7384	1.4777	1.4042
1195.1	2.3091	3.8042	3.6027	3.4478	3.2688	2.1981	1.718	1.4564	1.3857
1205.9	2.3245	3.8308	3.6205	3.4613	3.2786	2.2066	1.7309	1.4626	1.3934
1216.6	2.3104	3.8222	3.6121	3.4527	3.2697	2.2015	1.7258	1.4538	1.3849
1227.4	2.2873	3.7302	3.5219	3.3642	3.1833	2.135	1.6713	1.4032	1.3362
1238.2	2.2513	3.6782	3.471	3.314	3.1342	2.0989	1.6432	1.376	1.3101
1248.9	2.1969	3.713	3.5062	3.3483	3.1667	2.1216	1.6625	1.3907	1.325
1259.7	2.1476	3.7478	3.5354	3.3732	3.1864	2.1213	1.6631	1.389	1.3243
1270.5	2.1238	3.7817	3.5611	3.394	3.2021	2.1242	1.6665	1.3881	1.324
1281.2	2.1407	3.8854	3.6541	3.4794	3.279	2.1639	1.6946	1.4086	1.3438
1292	2.1465	4.0286	3.7808	3.5952	3.383	2.2195	1.7375	1.4411	1.3751
1302.8	2.2396	4.1852	3.9208	3.7238	3.4995	2.2834	1.7838	1.4762	1.4079
1313.5	2.3079	4.2222	3.9485	3.7458	3.5157	2.2846	1.7859	1.4769	1.409
1324.3	2.3661	4.2502	3.9718	3.7659	3.5325	2.2946	1.7965	1.4866	1.4194
1335.1	2.4101	4.2365	3.9552	3.7469	3.511	2.2712	1.7825	1.4753	1.4095
1345.8	2.3903	4.1135	3.8324	3.6262	3.3938	2.1959	1.7308	1.4333	1.3714
