# Data file generated by gp_save.m
# 
1959.5	0.94233	0.79584	0.9426	0.79587	0.94268	0.79584	0.94117	0.79473	0.94125	0.79481	0.93546	0.79262	0.93884	0.79249
1981.1	0.94618	0.7991	0.94647	0.79913	0.94655	0.7991	0.94493	0.79791	0.94502	0.79799	0.93906	0.79569	0.94262	0.79562
2002.6	0.95	0.80233	0.95029	0.80236	0.95038	0.80232	0.94866	0.80105	0.94875	0.80113	0.94261	0.79874	0.94636	0.79871
2024.1	0.95376	0.8055	0.95407	0.80553	0.95415	0.8055	0.95233	0.80415	0.95243	0.80423	0.9461	0.80173	0.95006	0.80175
2045.7	0.95744	0.80861	0.95776	0.80864	0.95785	0.8086	0.95594	0.80718	0.95604	0.80727	0.94952	0.80465	0.95368	0.80473
2067.2	0.96104	0.81162	0.96136	0.81165	0.96146	0.81162	0.95946	0.81012	0.95956	0.81021	0.95285	0.80749	0.95722	0.80762
2088.7	0.96453	0.81453	0.96486	0.81456	0.96495	0.81453	0.96287	0.81296	0.96298	0.81306	0.95607	0.81022	0.96065	0.8104
2110.3	0.96789	0.81732	0.96822	0.81735	0.96831	0.81731	0.96615	0.81568	0.96627	0.81578	0.95916	0.81282	0.96396	0.81307
2131.8	0.97111	0.81996	0.97144	0.81999	0.97153	0.81996	0.9693	0.81827	0.96942	0.81837	0.9621	0.8153	0.96714	0.8156
2153.3	0.97417	0.82245	0.97449	0.82248	0.97458	0.82245	0.9723	0.8207	0.97242	0.82082	0.96489	0.81761	0.97015	0.81798
2174.9	0.97705	0.82477	0.97736	0.8248	0.97745	0.82477	0.97512	0.82297	0.97525	0.82309	0.9675	0.81977	0.973	0.8202
2196.4	0.97974	0.8269	0.98004	0.82693	0.98012	0.8269	0.97775	0.82506	0.97789	0.82519	0.96991	0.82174	0.97566	0.82224
2217.9	0.98223	0.82883	0.98251	0.82886	0.98259	0.82884	0.98018	0.82696	0.98032	0.82709	0.97212	0.82352	0.97812	0.82408
