# Data file generated by gp_save.m
# 
-0.051978	0.99454	-0.10396	1.2391	-0.051978	0.24454	-0.10396	0.48907	-0.051978	-0.50546	-0.10396	-0.26093	-0.80198	0.24454	-0.85396	0.48907
-0.056238	0.99359	-0.11248	1.2372	-0.056238	0.24359	-0.11248	0.48719	-0.056238	-0.50641	-0.11248	-0.26281	-0.80624	0.24359	-0.86248	0.48719
-0.06048	0.99257	-0.12096	1.2351	-0.06048	0.24257	-0.12096	0.48515	-0.06048	-0.50743	-0.12096	-0.26485	-0.81048	0.24257	-0.87096	0.48515
-0.064705	0.99148	-0.12941	1.233	-0.064705	0.24148	-0.12941	0.48296	-0.064705	-0.50852	-0.12941	-0.26704	-0.8147	0.24148	-0.87941	0.48296
-0.068909	0.99032	-0.13782	1.2306	-0.068909	0.24032	-0.13782	0.48063	-0.068909	-0.50968	-0.13782	-0.26937	-0.81891	0.24032	-0.88782	0.48063
-0.073093	0.98908	-0.14619	1.2282	-0.073093	0.23908	-0.14619	0.47815	-0.073093	-0.51092	-0.14619	-0.27185	-0.82309	0.23908	-0.89619	0.47815
-0.077254	0.98776	-0.15451	1.2255	-0.077254	0.23776	-0.15451	0.47553	-0.077254	-0.51224	-0.15451	-0.27447	-0.82725	0.23776	-0.90451	0.47553
-0.081392	0.98638	-0.16278	1.2228	-0.081392	0.23638	-0.16278	0.47276	-0.081392	-0.51362	-0.16278	-0.27724	-0.83139	0.23638	-0.91278	0.47276
-0.085505	0.98492	-0.17101	1.2198	-0.085505	0.23492	-0.17101	0.46985	-0.085505	-0.51508	-0.17101	-0.28015	-0.83551	0.23492	-0.92101	0.46985
-0.089592	0.9834	-0.17918	1.2168	-0.089592	0.2334	-0.17918	0.46679	-0.089592	-0.5166	-0.17918	-0.28321	-0.83959	0.2334	-0.92918	0.46679
-0.093652	0.9818	-0.1873	1.2136	-0.093652	0.2318	-0.1873	0.46359	-0.093652	-0.5182	-0.1873	-0.28641	-0.84365	0.2318	-0.9373	0.46359
-0.097683	0.98013	-0.19537	1.2103	-0.097683	0.23013	-0.19537	0.46025	-0.097683	-0.51987	-0.19537	-0.28975	-0.84768	0.23013	-0.94537	0.46025
-0.10168	0.97839	-0.20337	1.2068	-0.10168	0.22839	-0.20337	0.45677	-0.10168	-0.52161	-0.20337	-0.29323	-0.85168	0.22839	-0.95337	0.45677
-0.10565	0.97658	-0.21131	1.2032	-0.10565	0.22658	-0.21131	0.45315	-0.10565	-0.52342	-0.21131	-0.29685	-0.85565	0.22658	-0.96131	0.45315
