# Data file generated by gp_save.m
# 
0.90329	0.9477	0.99289	1	1	0.90082	0.90781	1.1646	1.163
0.90307	0.9477	0.99288	1	1	0.90086	0.90785	1.1645	1.163
0.90284	0.94769	0.99286	1	1	0.9009	0.90789	1.1644	1.1629
0.90262	0.94769	0.99285	1	1	0.90095	0.90793	1.1644	1.1628
0.90239	0.94769	0.99284	1	1	0.90099	0.90797	1.1643	1.1628
0.90216	0.94768	0.99282	1	1	0.90103	0.90801	1.1643	1.1627
0.90194	0.94768	0.99281	1	1	0.90108	0.90805	1.1642	1.1627
0.90171	0.94768	0.9928	1	1	0.90112	0.90809	1.1641	1.1626
0.90148	0.94767	0.99278	1	1	0.90116	0.90813	1.1641	1.1626
0.90126	0.94767	0.99277	1	1	0.90121	0.90818	1.164	1.1625
0.90103	0.94767	0.99275	1	1	0.90125	0.90822	1.1639	1.1624
0.9008	0.94766	0.99274	1	1	0.90129	0.90826	1.1639	1.1624
0.90058	0.94766	0.99273	1	1	0.90134	0.9083	1.1638	1.1623
0.90035	0.94765	0.99271	1	1	0.90138	0.90834	1.1638	1.1623
0.90013	0.94765	0.9927	1	1	0.90142	0.90838	1.1637	1.1622
0.8999	0.94765	0.99268	1	1	0.90147	0.90842	1.1636	1.1622
0.89967	0.94764	0.99267	1	1	0.90151	0.90846	1.1636	1.1621
0.89945	0.94764	0.99266	1	1	0.90155	0.90851	1.1635	1.162
0.89922	0.94764	0.99264	1	1	0.9016	0.90855	1.1634	1.162
0.89899	0.94763	0.99263	1	1	0.90164	0.90859	1.1634	1.1619
0.89877	0.94763	0.99262	1	1	0.90168	0.90863	1.1633	1.1619
0.89854	0.94763	0.9926	1	1	0.90173	0.90867	1.1633	1.1618
0.89831	0.94762	0.99259	1	1	0.90177	0.90871	1.1632	1.1617
0.89809	0.94762	0.99257	1	1	0.90181	0.90875	1.1631	1.1617
0.89786	0.94762	0.99256	1	1	0.90186	0.90879	1.1631	1.1616
0.89763	0.94761	0.99255	1	1	0.9019	0.90884	1.163	1.1616
0.89741	0.94761	0.99253	1	1	0.90194	0.90888	1.1629	1.1615
0.89718	0.94761	0.99252	1	1	0.90199	0.90892	1.1629	1.1615
0.89696	0.9476	0.99251	1	1	0.90203	0.90896	1.1628	1.1614
0.89673	0.9476	0.99249	1	1	0.90207	0.909	1.1628	1.1613
0.8965	0.94759	0.99248	1	1	0.90212	0.90904	1.1627	1.1613
0.89628	0.94759	0.99246	1	1	0.90216	0.90908	1.1626	1.1612
0.89605	0.94759	0.99245	1	1	0.90221	0.90912	1.1626	1.1612
0.89582	0.94758	0.99244	1	1	0.90225	0.90917	1.1625	1.1611
0.8956	0.94758	0.99242	1	1	0.90229	0.90921	1.1624	1.1611
0.89537	0.94758	0.99241	1	1	0.90234	0.90925	1.1624	1.161
0.89514	0.94757	0.9924	1	1	0.90238	0.90929	1.1623	1.1609
0.89492	0.94757	0.99238	1	1	0.90242	0.90933	1.1623	1.1609
0.89469	0.94757	0.99237	1	1	0.90247	0.90937	1.1622	1.1608
0.89446	0.94757	0.99235	1	1	0.90251	0.90941	1.1621	1.1608
0.89424	0.94756	0.99234	1	1	0.90255	0.90945	1.1621	1.1607
0.89401	0.94756	0.99233	1	1	0.9026	0.9095	1.162	1.1607
0.89379	0.94756	0.99231	1	1	0.90264	0.90954	1.1619	1.1606
0.89356	0.94755	0.9923	1	1	0.90268	0.90958	1.1619	1.1605
0.89333	0.94755	0.99229	1	1	0.90273	0.90962	1.1618	1.1605
0.89311	0.94755	0.99227	1	1	0.90277	0.90966	1.1618	1.1604
0.89288	0.94754	0.99226	1	1	0.90282	0.9097	1.1617	1.1604
0.89265	0.94754	0.99225	1	1	0.90286	0.90974	1.1616	1.1603
0.89243	0.94754	0.99223	1	1	0.9029	0.90979	1.1616	1.1602
0.8922	0.94753	0.99222	1	1	0.90295	0.90983	1.1615	1.1602
0.89197	0.94753	0.9922	1	1	0.90299	0.90987	1.1615	1.1601
0.89175	0.94753	0.99219	1	1	0.90303	0.90991	1.1614	1.1601
0.89152	0.94752	0.99218	1	1	0.90308	0.90995	1.1613	1.16
0.89129	0.94752	0.99216	1	1	0.90312	0.90999	1.1613	1.16
0.89107	0.94752	0.99215	1	1	0.90316	0.91003	1.1612	1.1599
0.89084	0.94751	0.99214	1	1	0.90321	0.91008	1.1611	1.1598
0.89062	0.94751	0.99212	1	1	0.90325	0.91012	1.1611	1.1598
0.89039	0.94751	0.99211	1	1	0.9033	0.91016	1.161	1.1597
0.89016	0.94751	0.9921	1	1	0.90334	0.9102	1.161	1.1597
0.88994	0.9475	0.99208	1	1	0.90338	0.91024	1.1609	1.1596
0.88971	0.9475	0.99207	1	1	0.90343	0.91028	1.1608	1.1596
0.88948	0.9475	0.99206	1	1	0.90347	0.91032	1.1608	1.1595
0.88926	0.94749	0.99204	1	1	0.90351	0.91037	1.1607	1.1594
0.88903	0.94749	0.99203	1	1	0.90356	0.91041	1.1606	1.1594
0.8888	0.94749	0.99202	1	1	0.9036	0.91045	1.1606	1.1593
0.88858	0.94748	0.992	1	1	0.90365	0.91049	1.1605	1.1593
0.88835	0.94748	0.99199	1	1	0.90369	0.91053	1.1605	1.1592
0.88812	0.94748	0.99198	1	1	0.90373	0.91057	1.1604	1.1592
0.8879	0.94748	0.99196	1	1	0.90378	0.91062	1.1603	1.1591
0.88767	0.94747	0.99195	1	1	0.90382	0.91066	1.1603	1.159
0.88745	0.94747	0.99194	1	1	0.90386	0.9107	1.1602	1.159
0.88722	0.94747	0.99192	1	1	0.90391	0.91074	1.1602	1.1589
0.88699	0.94746	0.99191	1	1	0.90395	0.91078	1.1601	1.1589
0.88677	0.94746	0.9919	1	1	0.904	0.91082	1.16	1.1588
0.88654	0.94746	0.99188	1	1	0.90404	0.91086	1.16	1.1588
0.88631	0.94746	0.99187	1	1	0.90408	0.91091	1.1599	1.1587
0.88609	0.94745	0.99185	1	1	0.90413	0.91095	1.1598	1.1586
0.88586	0.94745	0.99184	1	1	0.90417	0.91099	1.1598	1.1586
0.88563	0.94745	0.99183	1	1	0.90422	0.91103	1.1597	1.1585
0.88541	0.94745	0.99181	1	1	0.90426	0.91107	1.1597	1.1585
0.88518	0.94744	0.9918	1	1	0.9043	0.91111	1.1596	1.1584
0.88496	0.94744	0.99179	1	1	0.90435	0.91116	1.1595	1.1584
0.88473	0.94744	0.99177	1	1	0.90439	0.9112	1.1595	1.1583
0.8845	0.94743	0.99176	1	1	0.90444	0.91124	1.1594	1.1582
0.88428	0.94743	0.99175	1	1	0.90448	0.91128	1.1593	1.1582
0.88405	0.94743	0.99174	1	1	0.90452	0.91132	1.1593	1.1581
0.88382	0.94743	0.99172	1	1	0.90457	0.91136	1.1592	1.1581
0.8836	0.94742	0.99171	1	1	0.90461	0.91141	1.1592	1.158
0.88337	0.94742	0.9917	1	1	0.90465	0.91145	1.1591	1.158
0.88314	0.94742	0.99168	1	1	0.9047	0.91149	1.159	1.1579
0.88292	0.94742	0.99167	1	1	0.90474	0.91153	1.159	1.1578
0.88269	0.94741	0.99166	1	1	0.90479	0.91157	1.1589	1.1578
0.88246	0.94741	0.99164	1	1	0.90483	0.91161	1.1589	1.1577
